protein1_ID	protein2_ID
Q03337	Q04183
Q03337	Q99394
Q03630	Q03660
Q03630	Q03784
Q03630	Q04183
Q03630	Q99394
Q03660	Q03784
Q03660	Q04183
Q03660	Q99394
Q03784	Q04183
Q03784	Q99394
Q04183	Q99394
P36149	P38334
P36149	Q03337
P36149	Q03630
P36149	Q03784
P36149	Q99394
P38334	Q03337
P38334	Q03630
P38334	Q03784
P38334	Q99394
Q03337	Q03630
Q03337	Q03784
Q03337	Q99394
Q03630	Q03784
Q03630	Q99394
Q03784	Q99394
P00958	P46655
P00958	P46672
P46655	P46672
P10363	P13382
P10363	P20457
P10363	P38121
P13382	P20457
P13382	P38121
P20457	P38121
P15436	P46957
P15436	P47110
P46957	P47110
P21951	P24482
P21951	P27344
P21951	Q04603
P24482	P27344
P24482	Q04603
P27344	Q04603
P11938	P29539
P11938	Q06208
P29539	Q06208
P31376	P35817
P31376	P38326
P31376	P53201
P31376	P53930
P31376	P60010
P31376	P80428
P31376	Q03388
P31376	Q03433
P31376	Q03940
P31376	Q05471
P31376	Q06707
P31376	Q12464
P31376	Q12509
P35817	P38326
P35817	P53201
P35817	P53930
P35817	P60010
P35817	P80428
P35817	Q03388
P35817	Q03433
P35817	Q03940
P35817	Q05471
P35817	Q06707
P35817	Q12464
P35817	Q12509
P38326	P53201
P38326	P53930
P38326	P60010
P38326	P80428
P38326	Q03388
P38326	Q03433
P38326	Q03940
P38326	Q05471
P38326	Q06707
P38326	Q12464
P38326	Q12509
P53201	P53930
P53201	P60010
P53201	P80428
P53201	Q03388
P53201	Q03433
P53201	Q03940
P53201	Q05471
P53201	Q06707
P53201	Q12464
P53201	Q12509
P53930	P60010
P53930	P80428
P53930	Q03388
P53930	Q03433
P53930	Q03940
P53930	Q05471
P53930	Q06707
P53930	Q12464
P53930	Q12509
P60010	P80428
P60010	Q03388
P60010	Q03433
P60010	Q03940
P60010	Q05471
P60010	Q06707
P60010	Q12464
P60010	Q12509
P80428	Q03388
P80428	Q03433
P80428	Q03940
P80428	Q05471
P80428	Q06707
P80428	Q12464
P80428	Q12509
Q03388	Q03433
Q03388	Q03940
Q03388	Q05471
Q03388	Q06707
Q03388	Q12464
Q03388	Q12509
Q03433	Q03940
Q03433	Q05471
Q03433	Q06707
Q03433	Q12464
Q03433	Q12509
Q03940	Q05471
Q03940	Q06707
Q03940	Q12464
Q03940	Q12509
Q05471	Q06707
Q05471	Q12464
Q05471	Q12509
Q06707	Q12464
Q06707	Q12509
Q12464	Q12509
P12612	P39076
P12612	P39077
P12612	P39078
P12612	P39079
P12612	P40413
P12612	P42943
P12612	P47079
P39076	P39077
P39076	P39078
P39076	P39079
P39076	P40413
P39076	P42943
P39076	P47079
P39077	P39078
P39077	P39079
P39077	P40413
P39077	P42943
P39077	P47079
P39078	P39079
P39078	P40413
P39078	P42943
P39078	P47079
P39079	P40413
P39079	P42943
P39079	P47079
P40413	P42943
P40413	P47079
P42943	P47079
P06787	P19524
P06787	P53141
P19524	P53141
O13563	O94742
O13563	P21242
O13563	P21243
O13563	P22141
O13563	P23638
O13563	P23639
O13563	P23724
O13563	P25043
O13563	P25451
O13563	P30656
O13563	P30657
O13563	P32379
O13563	P32496
O13563	P32565
O13563	P33297
O13563	P33298
O13563	P33299
O13563	P38624
O13563	P38764
O13563	P38886
O13563	P40016
O13563	P40302
O13563	P40303
O13563	P40327
O13563	P43588
O13563	P53549
O13563	Q01939
O13563	Q04062
O13563	Q06103
O13563	Q08723
O13563	Q12250
O13563	Q12377
O94742	P21242
O94742	P21243
O94742	P22141
O94742	P23638
O94742	P23639
O94742	P23724
O94742	P25043
O94742	P25451
O94742	P30656
O94742	P30657
O94742	P32379
O94742	P32496
O94742	P32565
O94742	P33297
O94742	P33298
O94742	P33299
O94742	P38624
O94742	P38764
O94742	P38886
O94742	P40016
O94742	P40302
O94742	P40303
O94742	P40327
O94742	P43588
O94742	P53549
O94742	Q01939
O94742	Q04062
O94742	Q06103
O94742	Q08723
O94742	Q12250
O94742	Q12377
P21242	P21243
P21242	P22141
P21242	P23638
P21242	P23639
P21242	P23724
P21242	P25043
P21242	P25451
P21242	P30656
P21242	P30657
P21242	P32379
P21242	P32496
P21242	P32565
P21242	P33297
P21242	P33298
P21242	P33299
P21242	P38624
P21242	P38764
P21242	P38886
P21242	P40016
P21242	P40302
P21242	P40303
P21242	P40327
P21242	P43588
P21242	P53549
P21242	Q01939
P21242	Q04062
P21242	Q06103
P21242	Q08723
P21242	Q12250
P21242	Q12377
P21243	P22141
P21243	P23638
P21243	P23639
P21243	P23724
P21243	P25043
P21243	P25451
P21243	P30656
P21243	P30657
P21243	P32379
P21243	P32496
P21243	P32565
P21243	P33297
P21243	P33298
P21243	P33299
P21243	P38624
P21243	P38764
P21243	P38886
P21243	P40016
P21243	P40302
P21243	P40303
P21243	P40327
P21243	P43588
P21243	P53549
P21243	Q01939
P21243	Q04062
P21243	Q06103
P21243	Q08723
P21243	Q12250
P21243	Q12377
P22141	P23638
P22141	P23639
P22141	P23724
P22141	P25043
P22141	P25451
P22141	P30656
P22141	P30657
P22141	P32379
P22141	P32496
P22141	P32565
P22141	P33297
P22141	P33298
P22141	P33299
P22141	P38624
P22141	P38764
P22141	P38886
P22141	P40016
P22141	P40302
P22141	P40303
P22141	P40327
P22141	P43588
P22141	P53549
P22141	Q01939
P22141	Q04062
P22141	Q06103
P22141	Q08723
P22141	Q12250
P22141	Q12377
P23638	P23639
P23638	P23724
P23638	P25043
P23638	P25451
P23638	P30656
P23638	P30657
P23638	P32379
P23638	P32496
P23638	P32565
P23638	P33297
P23638	P33298
P23638	P33299
P23638	P38624
P23638	P38764
P23638	P38886
P23638	P40016
P23638	P40302
P23638	P40303
P23638	P40327
P23638	P43588
P23638	P53549
P23638	Q01939
P23638	Q04062
P23638	Q06103
P23638	Q08723
P23638	Q12250
P23638	Q12377
P23639	P23724
P23639	P25043
P23639	P25451
P23639	P30656
P23639	P30657
P23639	P32379
P23639	P32496
P23639	P32565
P23639	P33297
P23639	P33298
P23639	P33299
P23639	P38624
P23639	P38764
P23639	P38886
P23639	P40016
P23639	P40302
P23639	P40303
P23639	P40327
P23639	P43588
P23639	P53549
P23639	Q01939
P23639	Q04062
P23639	Q06103
P23639	Q08723
P23639	Q12250
P23639	Q12377
P23724	P25043
P23724	P25451
P23724	P30656
P23724	P30657
P23724	P32379
P23724	P32496
P23724	P32565
P23724	P33297
P23724	P33298
P23724	P33299
P23724	P38624
P23724	P38764
P23724	P38886
P23724	P40016
P23724	P40302
P23724	P40303
P23724	P40327
P23724	P43588
P23724	P53549
P23724	Q01939
P23724	Q04062
P23724	Q06103
P23724	Q08723
P23724	Q12250
P23724	Q12377
P25043	P25451
P25043	P30656
P25043	P30657
P25043	P32379
P25043	P32496
P25043	P32565
P25043	P33297
P25043	P33298
P25043	P33299
P25043	P38624
P25043	P38764
P25043	P38886
P25043	P40016
P25043	P40302
P25043	P40303
P25043	P40327
P25043	P43588
P25043	P53549
P25043	Q01939
P25043	Q04062
P25043	Q06103
P25043	Q08723
P25043	Q12250
P25043	Q12377
P25451	P30656
P25451	P30657
P25451	P32379
P25451	P32496
P25451	P32565
P25451	P33297
P25451	P33298
P25451	P33299
P25451	P38624
P25451	P38764
P25451	P38886
P25451	P40016
P25451	P40302
P25451	P40303
P25451	P40327
P25451	P43588
P25451	P53549
P25451	Q01939
P25451	Q04062
P25451	Q06103
P25451	Q08723
P25451	Q12250
P25451	Q12377
P30656	P30657
P30656	P32379
P30656	P32496
P30656	P32565
P30656	P33297
P30656	P33298
P30656	P33299
P30656	P38624
P30656	P38764
P30656	P38886
P30656	P40016
P30656	P40302
P30656	P40303
P30656	P40327
P30656	P43588
P30656	P53549
P30656	Q01939
P30656	Q04062
P30656	Q06103
P30656	Q08723
P30656	Q12250
P30656	Q12377
P30657	P32379
P30657	P32496
P30657	P32565
P30657	P33297
P30657	P33298
P30657	P33299
P30657	P38624
P30657	P38764
P30657	P38886
P30657	P40016
P30657	P40302
P30657	P40303
P30657	P40327
P30657	P43588
P30657	P53549
P30657	Q01939
P30657	Q04062
P30657	Q06103
P30657	Q08723
P30657	Q12250
P30657	Q12377
P32379	P32496
P32379	P32565
P32379	P33297
P32379	P33298
P32379	P33299
P32379	P38624
P32379	P38764
P32379	P38886
P32379	P40016
P32379	P40302
P32379	P40303
P32379	P40327
P32379	P43588
P32379	P53549
P32379	Q01939
P32379	Q04062
P32379	Q06103
P32379	Q08723
P32379	Q12250
P32379	Q12377
P32496	P32565
P32496	P33297
P32496	P33298
P32496	P33299
P32496	P38624
P32496	P38764
P32496	P38886
P32496	P40016
P32496	P40302
P32496	P40303
P32496	P40327
P32496	P43588
P32496	P53549
P32496	Q01939
P32496	Q04062
P32496	Q06103
P32496	Q08723
P32496	Q12250
P32496	Q12377
P32565	P33297
P32565	P33298
P32565	P33299
P32565	P38624
P32565	P38764
P32565	P38886
P32565	P40016
P32565	P40302
P32565	P40303
P32565	P40327
P32565	P43588
P32565	P53549
P32565	Q01939
P32565	Q04062
P32565	Q06103
P32565	Q08723
P32565	Q12250
P32565	Q12377
P33297	P33298
P33297	P33299
P33297	P38624
P33297	P38764
P33297	P38886
P33297	P40016
P33297	P40302
P33297	P40303
P33297	P40327
P33297	P43588
P33297	P53549
P33297	Q01939
P33297	Q04062
P33297	Q06103
P33297	Q08723
P33297	Q12250
P33297	Q12377
P33298	P33299
P33298	P38624
P33298	P38764
P33298	P38886
P33298	P40016
P33298	P40302
P33298	P40303
P33298	P40327
P33298	P43588
P33298	P53549
P33298	Q01939
P33298	Q04062
P33298	Q06103
P33298	Q08723
P33298	Q12250
P33298	Q12377
P33299	P38624
P33299	P38764
P33299	P38886
P33299	P40016
P33299	P40302
P33299	P40303
P33299	P40327
P33299	P43588
P33299	P53549
P33299	Q01939
P33299	Q04062
P33299	Q06103
P33299	Q08723
P33299	Q12250
P33299	Q12377
P38624	P38764
P38624	P38886
P38624	P40016
P38624	P40302
P38624	P40303
P38624	P40327
P38624	P43588
P38624	P53549
P38624	Q01939
P38624	Q04062
P38624	Q06103
P38624	Q08723
P38624	Q12250
P38624	Q12377
P38764	P38886
P38764	P40016
P38764	P40302
P38764	P40303
P38764	P40327
P38764	P43588
P38764	P53549
P38764	Q01939
P38764	Q04062
P38764	Q06103
P38764	Q08723
P38764	Q12250
P38764	Q12377
P38886	P40016
P38886	P40302
P38886	P40303
P38886	P40327
P38886	P43588
P38886	P53549
P38886	Q01939
P38886	Q04062
P38886	Q06103
P38886	Q08723
P38886	Q12250
P38886	Q12377
P40016	P40302
P40016	P40303
P40016	P40327
P40016	P43588
P40016	P53549
P40016	Q01939
P40016	Q04062
P40016	Q06103
P40016	Q08723
P40016	Q12250
P40016	Q12377
P40302	P40303
P40302	P40327
P40302	P43588
P40302	P53549
P40302	Q01939
P40302	Q04062
P40302	Q06103
P40302	Q08723
P40302	Q12250
P40302	Q12377
P40303	P40327
P40303	P43588
P40303	P53549
P40303	Q01939
P40303	Q04062
P40303	Q06103
P40303	Q08723
P40303	Q12250
P40303	Q12377
P40327	P43588
P40327	P53549
P40327	Q01939
P40327	Q04062
P40327	Q06103
P40327	Q08723
P40327	Q12250
P40327	Q12377
P43588	P53549
P43588	Q01939
P43588	Q04062
P43588	Q06103
P43588	Q08723
P43588	Q12250
P43588	Q12377
P53549	Q01939
P53549	Q04062
P53549	Q06103
P53549	Q08723
P53549	Q12250
P53549	Q12377
Q01939	Q04062
Q01939	Q06103
Q01939	Q08723
Q01939	Q12250
Q01939	Q12377
Q04062	Q06103
Q04062	Q08723
Q04062	Q12250
Q04062	Q12377
Q06103	Q08723
Q06103	Q12250
Q06103	Q12377
Q08723	Q12250
Q08723	Q12377
Q12250	Q12377
P00445	P40202
O74700	P87108
P53299	P57744
P15303	P20606
P15303	P38968
P15303	P40482
P15303	Q04491
P20606	P38968
P20606	P40482
P20606	Q04491
P38968	P40482
P38968	Q04491
P40482	Q04491
P52490	P53152
P02294	P02309
P02294	P04911
P02294	P61830
P02309	P04911
P02309	P61830
P04911	P61830
P04051	P07703
P04051	P17890
P04051	P20434
P04051	P20435
P04051	P20436
P04051	P22139
P04051	P22276
P04051	P25441
P04051	P28000
P04051	P32349
P04051	P32910
P04051	P35718
P04051	P36121
P04051	P40422
P04051	P47076
P04051	Q04307
P07703	P17890
P07703	P20434
P07703	P20435
P07703	P20436
P07703	P22139
P07703	P22276
P07703	P25441
P07703	P28000
P07703	P32349
P07703	P32910
P07703	P35718
P07703	P36121
P07703	P40422
P07703	P47076
P07703	Q04307
P17890	P20434
P17890	P20435
P17890	P20436
P17890	P22139
P17890	P22276
P17890	P25441
P17890	P28000
P17890	P32349
P17890	P32910
P17890	P35718
P17890	P36121
P17890	P40422
P17890	P47076
P17890	Q04307
P20434	P20435
P20434	P20436
P20434	P22139
P20434	P22276
P20434	P25441
P20434	P28000
P20434	P32349
P20434	P32910
P20434	P35718
P20434	P36121
P20434	P40422
P20434	P47076
P20434	Q04307
P20435	P20436
P20435	P22139
P20435	P22276
P20435	P25441
P20435	P28000
P20435	P32349
P20435	P32910
P20435	P35718
P20435	P36121
P20435	P40422
P20435	P47076
P20435	Q04307
P20436	P22139
P20436	P22276
P20436	P25441
P20436	P28000
P20436	P32349
P20436	P32910
P20436	P35718
P20436	P36121
P20436	P40422
P20436	P47076
P20436	Q04307
P22139	P22276
P22139	P25441
P22139	P28000
P22139	P32349
P22139	P32910
P22139	P35718
P22139	P36121
P22139	P40422
P22139	P47076
P22139	Q04307
P22276	P25441
P22276	P28000
P22276	P32349
P22276	P32910
P22276	P35718
P22276	P36121
P22276	P40422
P22276	P47076
P22276	Q04307
P25441	P28000
P25441	P32349
P25441	P32910
P25441	P35718
P25441	P36121
P25441	P40422
P25441	P47076
P25441	Q04307
P28000	P32349
P28000	P32910
P28000	P35718
P28000	P36121
P28000	P40422
P28000	P47076
P28000	Q04307
P32349	P32910
P32349	P35718
P32349	P36121
P32349	P40422
P32349	P47076
P32349	Q04307
P32910	P35718
P32910	P36121
P32910	P40422
P32910	P47076
P32910	Q04307
P35718	P36121
P35718	P40422
P35718	P47076
P35718	Q04307
P36121	P40422
P36121	P47076
P36121	Q04307
P40422	P47076
P40422	Q04307
P47076	Q04307
P04050	P08518
P04050	P16370
P04050	P20434
P04050	P20435
P04050	P20436
P04050	P22139
P04050	P27999
P04050	P38902
P04050	P40422
P08518	P16370
P08518	P20434
P08518	P20435
P08518	P20436
P08518	P22139
P08518	P27999
P08518	P38902
P08518	P40422
P16370	P20434
P16370	P20435
P16370	P20436
P16370	P22139
P16370	P27999
P16370	P38902
P16370	P40422
P20434	P20435
P20434	P20436
P20434	P22139
P20434	P27999
P20434	P38902
P20434	P40422
P20435	P20436
P20435	P22139
P20435	P27999
P20435	P38902
P20435	P40422
P20436	P22139
P20436	P27999
P20436	P38902
P20436	P40422
P22139	P27999
P22139	P38902
P22139	P40422
P27999	P38902
P27999	P40422
P38902	P40422
P06782	P12904
P06782	P34164
P12904	P34164
P02994	P29547
P02994	P32471
P29547	P32471
P36107	Q06346
P06104	P10862
P06104	Q07457
P06104	P19812
P39940	P48524
P39940	Q03758
P06104	Q07963
P06104	Q03162
P06104	Q07963
Q03162	Q07963
P24279	P29469
P24279	P29496
P24279	P30665
P24279	P38132
P24279	P53091
P29469	P29496
P29469	P30665
P29469	P38132
P29469	P53091
P29496	P30665
P29496	P38132
P29496	P53091
P30665	P38132
P30665	P53091
P38132	P53091
P25694	P33755
P25694	P53044
P33755	P53044
P38428	Q02159
O74700	P32830
O74700	P87108
P32830	P87108
P06780	Q04952
P07342	P25605
P31382	P33775
P33775	P47190
P31382	P52867
P47190	P52867
P14906	P21825
P14906	P32915
P14906	P33754
P14906	P35179
P14906	P39742
P14906	P52870
P21825	P32915
P21825	P33754
P21825	P35179
P21825	P39742
P21825	P52870
P32915	P33754
P32915	P35179
P32915	P39742
P32915	P52870
P33754	P35179
P33754	P39742
P33754	P52870
P35179	P39742
P35179	P52870
P39742	P52870
P14906	P21825
P14906	P33754
P14906	P39742
P21825	P33754
P21825	P39742
P33754	P39742
P25694	P33755
P25694	Q04311
P33755	Q04311
P38307	Q03714
P38307	Q04228
P38307	Q05787
P38307	Q08109
P38307	Q99220
Q03714	Q04228
Q03714	Q05787
Q03714	Q08109
Q03714	Q99220
Q04228	Q05787
Q04228	Q08109
Q04228	Q99220
Q05787	Q08109
Q05787	Q99220
Q08109	Q99220
P40318	Q04228
P16664	P40395
P38751	P38957
P38751	P40465
P38751	Q12318
P38957	P40465
P38957	Q12318
P40465	Q12318
P34756	P42837
P34756	P43601
P34756	P53950
P34756	Q06708
P42837	P43601
P42837	P53950
P42837	Q06708
P43601	P53950
P43601	Q06708
P53950	Q06708
P25301	P38953
P13433	P14908
P38806	P38811
P38806	P39995
P38806	P43572
P38806	P47128
P38806	P53201
P38806	P53911
P38806	P53930
P38806	P60010
P38806	P80428
P38806	Q06337
P38806	Q08649
P38806	Q12432
P38811	P39995
P38811	P43572
P38811	P47128
P38811	P53201
P38811	P53911
P38811	P53930
P38811	P60010
P38811	P80428
P38811	Q06337
P38811	Q08649
P38811	Q12432
P39995	P43572
P39995	P47128
P39995	P53201
P39995	P53911
P39995	P53930
P39995	P60010
P39995	P80428
P39995	Q06337
P39995	Q08649
P39995	Q12432
P43572	P47128
P43572	P53201
P43572	P53911
P43572	P53930
P43572	P60010
P43572	P80428
P43572	Q06337
P43572	Q08649
P43572	Q12432
P47128	P53201
P47128	P53911
P47128	P53930
P47128	P60010
P47128	P80428
P47128	Q06337
P47128	Q08649
P47128	Q12432
P53201	P53911
P53201	P53930
P53201	P60010
P53201	P80428
P53201	Q06337
P53201	Q08649
P53201	Q12432
P53911	P53930
P53911	P60010
P53911	P80428
P53911	Q06337
P53911	Q08649
P53911	Q12432
P53930	P60010
P53930	P80428
P53930	Q06337
P53930	Q08649
P53930	Q12432
P60010	P80428
P60010	Q06337
P60010	Q08649
P60010	Q12432
P80428	Q06337
P80428	Q08649
P80428	Q12432
Q06337	Q08649
Q06337	Q12432
Q08649	Q12432
P25045	P32368
P25045	P40970
P25045	P53224
P25045	Q06144
P25045	Q3E790
P32368	P40970
P32368	P53224
P32368	Q06144
P32368	Q3E790
P40970	P53224
P40970	Q06144
P40970	Q3E790
P53224	Q06144
P53224	Q3E790
Q06144	Q3E790
P38324	Q12098
P39692	P47169
P38247	P53290
P38247	Q00582
P38247	Q02205
P38247	Q3E830
P53290	Q00582
P53290	Q02205
P53290	Q3E830
Q00582	Q02205
Q00582	Q3E830
Q02205	Q3E830
P32828	P40072
P32580	P39112
P39995	P53911
P39995	Q12432
P53911	Q12432
P38806	P43572
P38806	Q08649
P43572	Q08649
P23201	P40091
P23201	P41697
P23201	P41832
P23201	P48566
P23201	Q12317
P40091	P41697
P40091	P41832
P40091	P48566
P40091	Q12317
P41697	P41832
P41697	P48566
P41697	Q12317
P41832	P48566
P41832	Q12317
P48566	Q12317
P18409	P39722
P18409	P41800
P18409	P53083
P18409	Q92328
P39722	P41800
P39722	P53083
P39722	Q92328
P41800	P53083
P41800	Q92328
P53083	Q92328
P09624	P12695
P09624	P16387
P09624	P16451
P09624	P32473
P12695	P16387
P12695	P16451
P12695	P32473
P16387	P16451
P16387	P32473
P16451	P32473
P38236	P40167
P38236	P41833
P40167	P41833
P26449	P40957
P26449	P40958
P26449	P41695
P40957	P40958
P40957	P41695
P40958	P41695
P32558	Q04636
P19263	P19659
P19263	P25046
P19263	P32259
P19263	P32569
P19263	P32570
P19263	P32585
P19263	P33308
P19263	P34162
P19263	P38304
P19263	P38633
P19263	P38782
P19263	P40356
P19263	P47822
P19263	P53114
P19263	Q06213
P19263	Q08278
P19263	Q12124
P19263	Q12321
P19263	Q12343
P19263	Q99278
P19659	P25046
P19659	P32259
P19659	P32569
P19659	P32570
P19659	P32585
P19659	P33308
P19659	P34162
P19659	P38304
P19659	P38633
P19659	P38782
P19659	P40356
P19659	P47822
P19659	P53114
P19659	Q06213
P19659	Q08278
P19659	Q12124
P19659	Q12321
P19659	Q12343
P19659	Q99278
P25046	P32259
P25046	P32569
P25046	P32570
P25046	P32585
P25046	P33308
P25046	P34162
P25046	P38304
P25046	P38633
P25046	P38782
P25046	P40356
P25046	P47822
P25046	P53114
P25046	Q06213
P25046	Q08278
P25046	Q12124
P25046	Q12321
P25046	Q12343
P25046	Q99278
P32259	P32569
P32259	P32570
P32259	P32585
P32259	P33308
P32259	P34162
P32259	P38304
P32259	P38633
P32259	P38782
P32259	P40356
P32259	P47822
P32259	P53114
P32259	Q06213
P32259	Q08278
P32259	Q12124
P32259	Q12321
P32259	Q12343
P32259	Q99278
P32569	P32570
P32569	P32585
P32569	P33308
P32569	P34162
P32569	P38304
P32569	P38633
P32569	P38782
P32569	P40356
P32569	P47822
P32569	P53114
P32569	Q06213
P32569	Q08278
P32569	Q12124
P32569	Q12321
P32569	Q12343
P32569	Q99278
P32570	P32585
P32570	P33308
P32570	P34162
P32570	P38304
P32570	P38633
P32570	P38782
P32570	P40356
P32570	P47822
P32570	P53114
P32570	Q06213
P32570	Q08278
P32570	Q12124
P32570	Q12321
P32570	Q12343
P32570	Q99278
P32585	P33308
P32585	P34162
P32585	P38304
P32585	P38633
P32585	P38782
P32585	P40356
P32585	P47822
P32585	P53114
P32585	Q06213
P32585	Q08278
P32585	Q12124
P32585	Q12321
P32585	Q12343
P32585	Q99278
P33308	P34162
P33308	P38304
P33308	P38633
P33308	P38782
P33308	P40356
P33308	P47822
P33308	P53114
P33308	Q06213
P33308	Q08278
P33308	Q12124
P33308	Q12321
P33308	Q12343
P33308	Q99278
P34162	P38304
P34162	P38633
P34162	P38782
P34162	P40356
P34162	P47822
P34162	P53114
P34162	Q06213
P34162	Q08278
P34162	Q12124
P34162	Q12321
P34162	Q12343
P34162	Q99278
P38304	P38633
P38304	P38782
P38304	P40356
P38304	P47822
P38304	P53114
P38304	Q06213
P38304	Q08278
P38304	Q12124
P38304	Q12321
P38304	Q12343
P38304	Q99278
P38633	P38782
P38633	P40356
P38633	P47822
P38633	P53114
P38633	Q06213
P38633	Q08278
P38633	Q12124
P38633	Q12321
P38633	Q12343
P38633	Q99278
P38782	P40356
P38782	P47822
P38782	P53114
P38782	Q06213
P38782	Q08278
P38782	Q12124
P38782	Q12321
P38782	Q12343
P38782	Q99278
P40356	P47822
P40356	P53114
P40356	Q06213
P40356	Q08278
P40356	Q12124
P40356	Q12321
P40356	Q12343
P40356	Q99278
P47822	P53114
P47822	Q06213
P47822	Q08278
P47822	Q12124
P47822	Q12321
P47822	Q12343
P47822	Q99278
P53114	Q06213
P53114	Q08278
P53114	Q12124
P53114	Q12321
P53114	Q12343
P53114	Q99278
Q06213	Q08278
Q06213	Q12124
Q06213	Q12321
Q06213	Q12343
Q06213	Q99278
Q08278	Q12124
Q08278	Q12321
Q08278	Q12343
Q08278	Q99278
Q12124	Q12321
Q12124	Q12343
Q12124	Q99278
Q12321	Q12343
Q12321	Q99278
Q12343	Q99278
P38164	P38742
P38164	P39923
P38164	P47170
P38164	P53011
P38164	Q03897
P38164	Q04491
P38164	Q08281
P38742	P39923
P38742	P47170
P38742	P53011
P38742	Q03897
P38742	Q04491
P38742	Q08281
P39923	P47170
P39923	P53011
P39923	Q03897
P39923	Q04491
P39923	Q08281
P47170	P53011
P47170	Q03897
P47170	Q04491
P47170	Q08281
P53011	Q03897
P53011	Q04491
P53011	Q08281
Q03897	Q04491
Q03897	Q08281
Q04491	Q08281
P34078	P38247
P34078	P53290
P34078	Q00582
P34078	Q02205
P38247	P53290
P38247	Q00582
P38247	Q02205
P53290	Q00582
P53290	Q02205
Q00582	Q02205
P07834	P14682
P07834	P52286
P07834	Q08273
P07834	Q12018
P14682	P52286
P14682	Q08273
P14682	Q12018
P52286	Q08273
P52286	Q12018
Q08273	Q12018
P52488	Q06624
P14682	P24814
P14682	P52286
P14682	Q08273
P14682	Q12018
P24814	P52286
P24814	Q08273
P24814	Q12018
P52286	Q08273
P52286	Q12018
Q08273	Q12018
P14682	P52286
P14682	Q05930
P14682	Q08273
P14682	Q12018
P52286	Q05930
P52286	Q08273
P52286	Q12018
Q05930	Q08273
Q05930	Q12018
Q08273	Q12018
P14682	P52286
P14682	Q04511
P14682	Q08273
P14682	Q12018
P52286	Q04511
P52286	Q08273
P52286	Q12018
Q04511	Q08273
Q04511	Q12018
Q08273	Q12018
P14682	P47005
P14682	P52286
P14682	Q08273
P14682	Q12018
P47005	P52286
P47005	Q08273
P47005	Q12018
P52286	Q08273
P52286	Q12018
Q08273	Q12018
P53895	P53983
P53895	P54074
P53983	P54074
P14682	P39014
P14682	P52286
P14682	Q08273
P14682	Q12018
P39014	P52286
P39014	Q08273
P39014	Q12018
P52286	Q08273
P52286	Q12018
Q08273	Q12018
P14682	P52286
P14682	Q08273
P14682	Q08496
P14682	Q12018
P52286	Q08273
P52286	Q08496
P52286	Q12018
Q08273	Q08496
Q08273	Q12018
Q08496	Q12018
P14682	P52286
P14682	Q06479
P14682	Q08273
P14682	Q12018
P52286	Q06479
P52286	Q08273
P52286	Q12018
Q06479	Q08273
Q06479	Q12018
Q08273	Q12018
P14682	P38352
P14682	P52286
P14682	Q08273
P14682	Q12018
P38352	P52286
P38352	Q08273
P38352	Q12018
P52286	Q08273
P52286	Q12018
Q08273	Q12018
P14682	P52286
P14682	Q08273
P14682	Q12018
P14682	Q12347
P52286	Q08273
P52286	Q12018
P52286	Q12347
Q08273	Q12018
Q08273	Q12347
Q12018	Q12347
P25694	P33755
P25694	P53044
P25694	Q04781
P25694	Q05468
P25694	Q12532
P33755	P53044
P33755	Q04781
P33755	Q05468
P33755	Q12532
P53044	Q04781
P53044	Q05468
P53044	Q12532
Q04781	Q05468
Q04781	Q12532
Q05468	Q12532
P40576	Q02888
P00830	P00854
P00830	P00856
P00830	P05626
P00830	P07251
P00830	P09457
P00830	P21306
P00830	P30902
P00830	P38077
P00830	P61829
P00830	P81449
P00830	P81450
P00830	P81451
P00830	Q06405
P00830	Q12165
P00830	Q12233
P00830	Q12349
P00854	P00856
P00854	P05626
P00854	P07251
P00854	P09457
P00854	P21306
P00854	P30902
P00854	P38077
P00854	P61829
P00854	P81449
P00854	P81450
P00854	P81451
P00854	Q06405
P00854	Q12165
P00854	Q12233
P00854	Q12349
P00856	P05626
P00856	P07251
P00856	P09457
P00856	P21306
P00856	P30902
P00856	P38077
P00856	P61829
P00856	P81449
P00856	P81450
P00856	P81451
P00856	Q06405
P00856	Q12165
P00856	Q12233
P00856	Q12349
P05626	P07251
P05626	P09457
P05626	P21306
P05626	P30902
P05626	P38077
P05626	P61829
P05626	P81449
P05626	P81450
P05626	P81451
P05626	Q06405
P05626	Q12165
P05626	Q12233
P05626	Q12349
P07251	P09457
P07251	P21306
P07251	P30902
P07251	P38077
P07251	P61829
P07251	P81449
P07251	P81450
P07251	P81451
P07251	Q06405
P07251	Q12165
P07251	Q12233
P07251	Q12349
P09457	P21306
P09457	P30902
P09457	P38077
P09457	P61829
P09457	P81449
P09457	P81450
P09457	P81451
P09457	Q06405
P09457	Q12165
P09457	Q12233
P09457	Q12349
P21306	P30902
P21306	P38077
P21306	P61829
P21306	P81449
P21306	P81450
P21306	P81451
P21306	Q06405
P21306	Q12165
P21306	Q12233
P21306	Q12349
P30902	P38077
P30902	P61829
P30902	P81449
P30902	P81450
P30902	P81451
P30902	Q06405
P30902	Q12165
P30902	Q12233
P30902	Q12349
P38077	P61829
P38077	P81449
P38077	P81450
P38077	P81451
P38077	Q06405
P38077	Q12165
P38077	Q12233
